Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round),Sentiment
2022-10-13,Langyu Robot is an advanced heavy-duty AGV company.,Langyu Robot,https://www.crunchbase.com/organization/langyu-robot,"Advanced Materials, Logistics, Manufacturing, Robotics","Tianjin, Guangdong, China, Asia",Series A - Langyu Robot,https://www.crunchbase.com/funding_round/langyu-robot-series-a--7b713e65,1,Dynamic Balance Capital,Early Stage Venture,Dynamic Balance Capital,Series A,3,,,,,,,,,,Yes,,http://www.agv100.com,,,,"349,509",
2022-09-01,Sano Dynamics is a producer of hydraulic system core components and hydraulic industrial robots.,Sano Dynamics,https://www.crunchbase.com/organization/sano-dynamics,"Industrial Manufacturing, Manufacturing, Robotics","Shenzhen, Guangdong, China, Asia",Seed Round - Sano Dynamics,https://www.crunchbase.com/funding_round/sano-dynamics-seed--55b3e16e,1,Blue Lake Capital,Seed,Blue Lake Capital,Seed,4,10000000,CNY,1447807,,,,10000000,CNY,1447807,Yes,,http://www.sino-dynamics.com,,Early Stage Venture,,"349,707",
2022-08-10,Bivision is a biomedical enterprise focusing on the research and development of targeted radiopharmaceuticals (TRT).,Bivision,https://www.crunchbase.com/organization/biovision-64a3,"Biopharma, Biotechnology, Health Diagnostics","Shanghai, Shanghai, China, Asia",Angel Round - Bivision,https://www.crunchbase.com/funding_round/biovision-64a3-angel--6eb04a1a,4,"Gaorong Capital, Kaitai Capital, Lichen Capital, Viventures",Seed,Gaorong Capital,Angel,4,100000000,CNY,14872542,,,,299000000,CNY,42180242,Yes,,http://www.bivisionpharma.com/,,Early Stage Venture,3,"350,259",
2022-08-31,Avant Semi is a high tech enterprise engaged in semiconductor front-end measurement and testing equipment industry.,Avant Semi,https://www.crunchbase.com/organization/avant-semi,Semiconductor,"Pudong, Shandong, China, Asia",Seed Round - Avant Semi,https://www.crunchbase.com/funding_round/avant-semi-seed--ed9bdefd,4,"Hefei Zhongyu, Hundreds Capital, Nanjing Xinda Chenghui, Yinzhu Capital",Seed,Hundreds Capital,Seed,3,,,,,,,100000000,CNY,13848114,Yes,,http://www.avantsemi.com.cn/,,,2,"350,394",
2022-08-10,"Chuangjian Medical Technology focuses on the creation, sale, and research & development of novel protein and nucleic acid-based medicines.",Chuangjian Medical,https://www.crunchbase.com/organization/chuangjian-medical,"Biopharma, Biotechnology, Medical","Changzhou, Zhejiang, China, Asia",Series A - Chuangjian Medical,https://www.crunchbase.com/funding_round/chuangjian-medical-series-a--96c7496f,4,"Beijing Huafang Investment, CDH Investments, Holley Group, Shiseido",Early Stage Venture,Shiseido,Series A,2,200000000,CNY,29745085,,,,400000000,CNY,57239139,Yes,,http://www.trautec.com.cn,,Early Stage Venture,4,"350,567",
2022-10-26,Xindi Digital Engineering System specializes in the development of 3D CAD software for the manufacturing enterprises.,Xindi Digital Engineering System,https://www.crunchbase.com/organization/xindi-digital-engineering-system,"3D Technology, CAD, Manufacturing, Software","Xihu, Jiangxi, China, Asia",Venture Round - Xindi Digital Engineering System,https://www.crunchbase.com/funding_round/xindi-digital-engineering-system-series-unknown--467ad1be,11,"Bohai Industrial Investment Fund Management, BYD Company, Chengdu F&D Equity investment, Cowin Venture, Hui Capital, Innoangel Fund, SBCVC, SDIC Venture Capital, SZHTI Group, Tsinghua Capital, Vertex Ventures China",,SDIC Venture Capital,Venture - Series Unknown,5,700000000,CNY,97588178,,,,800000000,CNY,112024859,Yes,,https://www.newdimchina.com/,$1M to $10M,Late Stage Venture,1,"350,740",
2022-08-23,DeepWay is a maker and developer of intelligent electric commercial vehicles.,DeepWay,https://www.crunchbase.com/organization/deepway,"Autonomous Vehicles, Electric Vehicle","Beijing, Beijing, China, Asia",Series A - DeepWay,https://www.crunchbase.com/funding_round/deepway-series-a--560e134c,7,"BOCOM International, CCB Trust, Empowtech Capital, Huagai Capital, Lenovo Capital and Incubator Group (LCIG), Qiming Venture Partners, Vlight Capital",Early Stage Venture,Qiming Venture Partners,Series A,4,460000000,CNY,67299674,,,,1980000000,CNY,281886743,Yes,,https://www.deepway.com,,Early Stage Venture,3,"353,126",
2022-08-01,"Weidu Technology offers goods such as fully redundant wire-control chassis, powertrain, body design, and interior.",Weidu Technology,https://www.crunchbase.com/organization/weidu-technology,Manufacturing,"Hefei, Anhui, China, Asia",Angel Round - Weidu Technology,https://www.crunchbase.com/funding_round/weidu-technology-angel--bd9f7f5d,1,GSR United Capital,Seed,GSR United Capital,Angel,5,100000000,CNY,14773667,,,,138842322,USD,138842322,Yes,,,,Early Stage Venture,,"353,225",
2022-08-15,Dingsheng Microelectronics is a manufacturer of automotive resistors.,Dingsheng Microelectronics,https://www.crunchbase.com/organization/dingsheng-microelectronics,Manufacturing,"Hangzhou, Zhejiang, China, Asia",Seed Round - Dingsheng Microelectronics,https://www.crunchbase.com/funding_round/dingsheng-microelectronics-seed--d8ee9282,1,Xiaomi,Seed,Xiaomi,Seed,3,,,,,,,,,,Yes,,http://www.giantohm.cn/,,,,"353,993",
2022-12-08,Yunjizhi is an innovative technology company in the field of next-generation data security in China.,Yunjizhi,https://www.crunchbase.com/organization/yunjizhi,"Big Data, Customer Service, Cyber Security, Marketing, Sales","Fengtai, Beijing, China, Asia",Private Equity Round - Yunjizhi,https://www.crunchbase.com/funding_round/yunjizhi-private-equity--0346fcb2,1,Meiya Pico,Private Equity,Meiya Pico,Private Equity,3,,,,,,,10000000,CNY,1487719,Yes,,http://www.yunjizhi.cn,,,,"354,259",
2022-12-01,Lianku is an Internet of Things big data service platform in the cold storage field.,Lianku,https://www.crunchbase.com/organization/lianku,"Data Center, Internet of Things, Transaction Processing","Minhang, Shanghai, China, Asia",Angel Round - Lianku,https://www.crunchbase.com/funding_round/lianku-angel--2e87265c,2,"Lingdu Capital, TopoScend Capital",Seed,TopoScend Capital,Angel,3,50000000,CNY,7097534,,,,29168691,USD,29168691,Yes,,http://www.liankur.com,,Early Stage Venture,,"362,817",
2022-12-21,XCMG Hanyun is an industrial Internet platform.,XCMG Hanyun,https://www.crunchbase.com/organization/xcmg-hanyun,"Industrial, Infrastructure, Internet of Things","Xuzhou, Jiangsu, China, Asia",Series B - XCMG Hanyun,https://www.crunchbase.com/funding_round/xcmg-hanyun-series-b--e6255eed,1,China Development Bank Capital,Early Stage Venture,China Development Bank Capital,Series B,2,300000000,CNY,42967631,2100000000,CNY,300773417,350000000,CNY,49820138,Yes,,https://www.hanyunplat.com/,,,,"356,540",
2022-08-01,H-Visions is an independent industrial intellectual property platform.,H-Visions,https://www.crunchbase.com/organization/h-visions,"E-Commerce Platforms, Enterprise","Shanghai, Shanghai, China, Asia",Series D - H-Visions,https://www.crunchbase.com/funding_round/h-visions-series-d--158013cc,2,"CITIC Securities, Yimei Capital",Late Stage Venture,CITIC Securities,Series D,4,,,,,,,200000000,CNY,30002675,Yes,,http://www.h-visions.com/,,Late Stage Venture,,"366,573",
2022-08-15,HISINGY is a technology trendy play brand.,HISINGY,https://www.crunchbase.com/organization/hisingy,"Digital Entertainment, Gaming, Hardware, Metaverse","Haidian, Beijing, China, Asia",Corporate Round - HISINGY,https://www.crunchbase.com/funding_round/hisingy-corporate-round--64c7ed54,2,"GoerTek Inc., Zhencheng Capital",,GoerTek Inc.,Corporate Round,2,,,,,,,,,,Yes,,https://www.hisingy.com/,Less than $1M,Seed,,"358,247",
2022-08-03,Avatr operates as an electric vehicle brand that focuses on developing user-centric mobility technologies.,Avatr,https://www.crunchbase.com/organization/avatr,"Automotive, Autonomous Vehicles, Electric Vehicle, Manufacturing","Chongqing, Heilongjiang, China, Asia",Series A - Avatr,https://www.crunchbase.com/funding_round/avatr-series-a--7cd15326,7,"Changan Automobile, China Merchants Jintai Capital, CITIC Futures, Guotou Jvli, Inno-Chip, National Green Development Fund, Southern Industrial Asset Management",Early Stage Venture,National Green Development Fund,Series A,3,2550000000,CNY,377330571,7450000000,CNY,1102397159,16650000000,CNY,2312711573,Yes,,https://www.avatr.com,,Late Stage Venture,,"358,534",
2022-09-16,"Zhonghao Xinying is an AI chip developer, mainly engaged in the research and development, design and sales of artificial intelligence.",Zhonghao Xinying,https://www.crunchbase.com/organization/zhonghao-xinying,"Advanced Materials, Artificial Intelligence (AI)","Hangzhou, Zhejiang, China, Asia",Series A - Zhonghao Xinying,https://www.crunchbase.com/funding_round/zhonghao-xinying-series-a--6cfb404c,3,"Hangzhou Hi-tech Venture Capital, Jinjing Huaben, Saizhi Bole",Early Stage Venture,Saizhi Bole,Series A,2,100000000,CNY,14318852,,,,100000000,CNY,14318852,Yes,,https://www.zhcltech.com,,Early Stage Venture,,"374,098",
2022-12-20,TOPI Imaging Technology is a medical device firm providing OCT retinal diagnostic system and sweep optical biometer.,TOPI Imaging Technology,https://www.crunchbase.com/organization/topi-imaging-technology,"Health Care, Medical Device","Beijing, Beijing, China, Asia",Series C - TOPI Imaging Technology,https://www.crunchbase.com/funding_round/topi-imaging-technology-series-c--b5f730f2,3,"Kunlun Capital, Sun Rock Capital, Tao Capital",Late Stage Venture,Sun Rock Capital,Series C,5,300000000,CNY,43091685,2100000000,CNY,301641793,1350000000,CNY,193991458,Yes,,https://www.towardpi.com/,,Late Stage Venture,,"372,361",
2022-08-19,"Pet Marvel is committed to the development of pet smart products that pay more attention to pet health, convenience, and warmth.",PET MARVEL,https://www.crunchbase.com/organization/pet-marvel,"Electronics, Pet","Minhang, Shanghai, China, Asia",Series A - PET MARVEL,https://www.crunchbase.com/funding_round/pet-marvel-series-a--7ed6b073,2,"CICC, Nice Group",Early Stage Venture,CICC,Series A,3,,,,,,,120000000,CNY,16688596,Yes,,https://petmarvel.com,,Early Stage Venture,,"363,903",
2022-10-31,WeRide is an autonomous driving company that develops and operates self-driving technologies for transportation services.,WeRide,https://www.crunchbase.com/organization/werideai,"Artificial Intelligence (AI), Autonomous Vehicles, Computer, Software","Guangzhou Shi, Guangdong, China, Asia",Corporate Round - WeRide,https://www.crunchbase.com/funding_round/werideai-corporate-round--f8831df1,1,China Development Bank Capital,,China Development Bank Capital,Corporate Round,7,100000000,USD,100000000,5000000000,USD,5000000000,1430500000,USD,1430500000,Yes,,https://www.weride.ai,$10M to $50M,IPO,,"364,795",
2022-08-17,"ChipEXT Semiconductor is a service provider for automotive-grade chip design, concentrating on the creation of automotive-grade.",ChipEXT Semiconductor,https://www.crunchbase.com/organization/chipext-semiconductor,"Advanced Materials, Manufacturing, Semiconductor","Suzhou, Jiangsu, China, Asia",Angel Round - ChipEXT Semiconductor,https://www.crunchbase.com/funding_round/chipext-semiconductor-angel--0f03a6d9,1,Lenovo Capital and Incubator Group (LCIG),Seed,Lenovo Capital and Incubator Group (LCIG),Angel,2,,,,,,,5772900,CNY,791730,Yes,,http://chipext.com,,Early Stage Venture,1,"376,620",
2022-08-05,"Letuo Technology is a ASIC chip design & manufacturing firm focused on architecture and back end design, RTL coding, DFT, and synthesis.",Letuo Technology,https://www.crunchbase.com/organization/letuo-technology,"Application Specific Integrated Circuit (ASIC), Electronics, Industrial Manufacturing, Manufacturing","Jiading, Shanghai, China, Asia",Seed Round - Letuo Technology,https://www.crunchbase.com/funding_round/letuo-technology-seed--54b2efc9,1,Addor Capital,Seed,Addor Capital,Seed,2,,,,,,,,,,Yes,,http://www.leto-ic.com/,,Seed,1,"364,892",
2022-10-21,Yogo Robot is a robotics company dedicated to developing automated delivery solutions.,Yogo Robot,https://www.crunchbase.com/organization/yogo-robot,"Industrial Automation, Robotics","Shanghai, Shanghai, China, Asia",Series C - Yogo Robot,https://www.crunchbase.com/funding_round/yogo-robot-series-c--f4d192e4,1,Centurium Capital,Late Stage Venture,Centurium Capital,Series C,5,,,,,,,60000000,CNY,9453881,Yes,,http://yogorobot.com/,$1M to $10M,,,"365,536",
2022-08-31,"E-nitiate Biopharmaceuticals is committed to the development of innovative drugs for autoimmune diseases, through independent research.",E-nitiate Biopharmaceuticals,https://www.crunchbase.com/organization/e-nitiate-biopharmaceuticals,"Biopharma, Biotechnology, Health Care, Hospital","Hangzhou, Zhejiang, China, Asia",Angel Round - E-nitiate Biopharmaceuticals,https://www.crunchbase.com/funding_round/e-nitiate-biopharmaceuticals-angel--c40b8ddc,1,Betta Pharmaceuticals,Seed,Betta Pharmaceuticals,Angel,2,3000000,USD,3000000,,,,17512946,USD,17512946,Yes,,http://www.enitiatebio.com/en.php/,,Early Stage Venture,,"374,986",
2022-10-12,AI-LINK is a digital infrastructure provider focused on industrial sites.,AI-LINK,https://www.crunchbase.com/organization/ai-link,"Digital Signage, Infrastructure","Shenzhen, Guangdong, China, Asia",Seed Round - AI-LINK,https://www.crunchbase.com/funding_round/ai-link-seed--78641ba4,2,"AsiaInfo, Singtel Innov8",Seed,AsiaInfo,Seed,2,,,,,,,150000000,CNY,21123785,Yes,,https://en.ailinking.com,,Early Stage Venture,,"377,712",
2022-08-05,Derlead is a biotechnology company that develops vitro diagnostic reagent products.,Derlead,https://www.crunchbase.com/organization/derlead,"Biotechnology, Life Science","Hangzhou, Zhejiang, China, Asia",Series A - Derlead,https://www.crunchbase.com/funding_round/derlead-series-a--7d2c06c4,3,"Saizhi Bole, Zhejiang Laiyi, Zhejiang Zhong Ying Holding Group",Early Stage Venture,Saizhi Bole,Series A,2,,,,,,,,,,Yes,,,,Early Stage Venture,,"374,356",
2022-11-21,"Xinchen New Materials is a manufacturer of electrolyte lithium salts, which are utilized in battery electrolytes.",Xinchen New Materials,https://www.crunchbase.com/organization/xinchen-new-materials,"Advanced Materials, Battery, Manufacturing","Chuzhou, Anhui, China, Asia",Series A - Xinchen New Materials,https://www.crunchbase.com/funding_round/xinchen-new-materials-series-a--31ec98ef,1,Yangtze River Xiaomi Industry Fund,Early Stage Venture,Yangtze River Xiaomi Industry Fund,Series A,2,,,,,,,100000000,CNY,14084507,Yes,,http://www.xinchen.cc,,Early Stage Venture,,"378,140",
2022-08-12,Jinsheng New Energy offers a range of products and services from battery materials recycling to lithium battery manufacturing.,Jinsheng New Energy,https://www.crunchbase.com/organization/jinsheng-new-energy,"Energy, Precious Metals, Recycling","Gaoyao, Guangdong, China, Asia",Series B - Jinsheng New Energy,https://www.crunchbase.com/funding_round/jinsheng-new-energy-series-b--0b40f969,4,"CICC, Fosun RZ Capital, Guangzhou Automobile Group, The National Venture Capital Association",Early Stage Venture,Fosun RZ Capital,Series B,5,,,,,,,,,,Yes,,https://www.zqjs.cn,Less than $1M,Late Stage Venture,1,"379,877",
2022-12-09,"CIX Technology develops high-performance, next-generation intelligent computing solutions.",CIX Technology,https://www.crunchbase.com/organization/this-core-technology,"Hardware, Semiconductor","Shanghai, Shanghai, China, Asia",Seed Round - CIX Technology,https://www.crunchbase.com/funding_round/this-core-technology-seed--c9f1f463,1,GF Qianhe Investment,Seed,GF Qianhe Investment,Seed,6,,,,,,,,,,Yes,,https://www.cixtech.com,,Early Stage Venture,,"426,903",
2022-08-31,Acchrom Tech is a technology company focusing on high-end liquid chromatography.,Acchrom Tech,https://www.crunchbase.com/organization/acchrom-tech,Medical Device,"Huairou, Beijing, China, Asia",Angel Round - Acchrom Tech,https://www.crunchbase.com/funding_round/acchrom-tech-angel--4d79159d,3,"BioTrack Capital, CD Capital, SDIC Unity Capital",Seed,BioTrack Capital,Angel,3,100000000,CNY,14512946,,,,300000000,CNY,42533145,Yes,,http://www.acchrom-tech.com,,Early Stage Venture,,"427,041",
