Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round),Sentiment
2023-06-10,Horen is an IoT-driven packaging company for recyclable logistics.,Horen,https://www.crunchbase.com/organization/horen,"Internet of Things, Packaging Services, Recycling","Shanghai, Shanghai, China, Asia",Series D - Horen,https://www.crunchbase.com/funding_round/horen-series-d--0a2f6994,2,"Lingang Science and Technology Innovation, Zhongguancun Science-Tech Leasing",Late Stage Venture,Zhongguancun Science-Tech Leasing,Series D,6,200000000,CNY,28056000,,,,358000000,CNY,51656661,Yes,,https://www.xiangxiang.com/,,Late Stage Venture,,"279,729",
2023-07-12,GoSun is a security service provider based on big data and artificial intelligence.,GoSun,https://www.crunchbase.com/organization/gosun,"Artificial Intelligence (AI), Big Data, Network Security","Jiangxi, Fujian, China, Asia",Series B - GoSun,https://www.crunchbase.com/funding_round/gosun-series-b--ac10dbc5,1,TopoScend Capital,Early Stage Venture,TopoScend Capital,Series B,1,,,,,,,,,,Yes,,https://www.gosungs.com/,,Early Stage Venture,,"279,800",
2023-05-09,"enovate3D manufacturing technology development company that provides 3D printing equipment, materials, and processing services.",enovate3D,https://www.crunchbase.com/organization/enovate3d,"3D Printing, Electronics, Machinery Manufacturing, Manufacturing, Printing, Semiconductor","Hangzhou, Zhejiang, China, Asia",Corporate Round - enovate3D,https://www.crunchbase.com/funding_round/enovate3d-corporate-round--928e242f,1,Maxscend Technologies,,Maxscend Technologies,Corporate Round,4,,,,,,,,,,Yes,,http://www.enovate3d.com/,$1M to $10M,,,"280,894",
2023-05-31,"Yuanwei Semiconductor focuses on the R & D, design and application sales of IoT intelligent power drive chips.",Yuanwei Semiconductor,https://www.crunchbase.com/organization/yuanwei-semiconductor,"Electronics, Semiconductor","Wuxi Shi, Jiangsu, China, Asia",Series A - Yuanwei Semiconductor,https://www.crunchbase.com/funding_round/yuanwei-semiconductor-series-a--7c422bd8,1,Wuxi Haichuang Investment,Early Stage Venture,Wuxi Haichuang Investment,Series A,2,,,,,,,,,,Yes,,http://www.power-micro.com/cn/index.asp,,Early Stage Venture,1,"302,351",
2023-08-03,HGC Lighting Solution is a LED chip custom design and chip production company,HGC Lighting Solution,https://www.crunchbase.com/organization/hgc-lighting-solution,"Electronics, Hardware, Lighting","Wuhan, Hubei, China, Asia",Series C - HGC Lighting Solution,https://www.crunchbase.com/funding_round/hgc-lighting-solution-series-c--90b572bb,3,"Degui Capital, Rivercity Investment, Yiwei Venture Capital",Late Stage Venture,Degui Capital,Series C,4,,,,,,,215000000,CNY,33229475,Yes,,http://www.hgctech-lighting.com/,$1M to $10M,Late Stage Venture,1,"284,467",
2023-07-20,Sono Medical is a biomedical technology company that focuses on the field of cardiovascular diseases.,Shengnuo Medical,https://www.crunchbase.com/organization/shengnuo-medical,"Biotechnology, Medical","Harbin, Heilongjiang, China, Asia",Seed Round - Shengnuo Medical,https://www.crunchbase.com/funding_round/shengnuo-medical-seed--74e6e5a4,2,"Shenzhen Capital Group, Suiyong Venture Capital",Seed,Shenzhen Capital Group,Seed,2,18000000,CNY,2507802,,,,18000000,CNY,2507802,Yes,,,,Seed,,"303,077",
2023-07-18,Seinda develops a point-of-care diagnosis platform for ophthalmic diagnosis and treatment.,Seinda,https://www.crunchbase.com/organization/seinda,"Health Care, Health Diagnostics, Medical Device, Product Research","Guangzhou, Guangdong, China, Asia",Series A - Seinda,https://www.crunchbase.com/funding_round/seinda-series-a--9b102955,1,Bio-Island,Early Stage Venture,Bio-Island,Series A,3,,,,,,,,,,Yes,,http://www.seindabio.com,$1M to $10M,Early Stage Venture,1,"286,219",
2023-06-27,Hantewin is an intelligent service robot manufacturer.,Hantewin,https://www.crunchbase.com/organization/hunter-cloud,"Hardware, Manufacturing, Robotics","Fuzhou, Jiangxi, China, Asia",Seed Round - Hantewin,https://www.crunchbase.com/funding_round/hunter-cloud-seed--e8cd4f85,1,Fuzhou Financial Holdings,Seed,Fuzhou Financial Holdings,Seed,2,10000000,CNY,1385003,,,,10000000,CNY,1385003,Yes,,http://www.hantewin.com/,,Seed,,"286,716",
2023-07-19,"Qianmu Laser is a laser technology company engaged in the research, development, and manufacturing of semiconductor lasers.",Qianmu Laser,https://www.crunchbase.com/organization/qianmu-laser,"Electronics, Laser, Manufacturing, Semiconductor","Wuhan, Hubei, China, Asia",Series B - Qianmu Laser,https://www.crunchbase.com/funding_round/qianmu-laser-series-b--76fbcfa1,3,"Glory Ventures, Haitang Fund, Ivy Capital",Early Stage Venture,Glory Ventures,Series B,3,100000000,CNY,13837000,,,,100000000,CNY,13837000,Yes,,http://www.qianmulaser.com.cn/,,Early Stage Venture,,"307,587",
2023-05-26,Candela is a robotic hardware and software design company.,Candela,https://www.crunchbase.com/organization/candela-5185,"Hardware, Robotics, Software","Shenzhen, Guangdong, China, Asia",Venture Round - Candela,https://www.crunchbase.com/funding_round/candela-5185-series-unknown--eb132f8c,1,Watere Capital,,Watere Capital,Venture - Series Unknown,4,,,,,,,33000000,CNY,4891334,Yes,,https://www.ctirobot.com/,,,1,"307,986",
2023-07-18,MindRank is a clinical stage AI-powered drug discovery company.,MindRank AI,https://www.crunchbase.com/organization/mindrank-ai,"Artificial Intelligence (AI), Biotechnology, Health Care, Pharmaceutical, Precision Medicine","Shanghai, Shanghai, China, Asia",Series A - MindRank AI,https://www.crunchbase.com/funding_round/mindrank-ai-series-a--7b7eaad5,1,CHERAMI,Early Stage Venture,CHERAMI,Series A,3,23000000,USD,23000000,,,,49000000,USD,49000000,Yes,,https://www.mindrank.ai,$1M to $10M,Early Stage Venture,,"303,924",
2023-06-02,Light Years Beyond provides generative AI technologies to companies that enable domestic users to get access to AI technology and products.,Light Years Beyond,https://www.crunchbase.com/organization/beijing-light-year-beyond-technology,"Artificial Intelligence (AI), Generative AI, Information Technology, Software","Beijing, Beijing, China, Asia",Series A - Light Years Beyond,https://www.crunchbase.com/funding_round/beijing-light-year-beyond-technology-series-a--e9b18cd5,4,"Source Code Capital, Su Hua, Tencent, Wuyuan Capital",Early Stage Venture,Source Code Capital,Series A,2,1630000000,CNY,230066762,1000000000,USD,1000000000,280066762,USD,280066762,Yes,,,,M&A,,"289,503",
2023-06-19,"United Aircraft specializes in the research, development, manufacturing, and service of drones and other equipment.",United Aircraft,https://www.crunchbase.com/organization/united-aircraft-68e4,"Drone Management, Drones, Electronics, Manufacturing","Shenzhen, Guangdong, China, Asia",Series D - United Aircraft,https://www.crunchbase.com/funding_round/united-aircraft-68e4-series-d--d7ce0884,6,"Gongchuang Venture Capital, Harbin Venture Capital, Keli Investments, Keli Venture Capital, Longjiang Fund, Sengong Investment",Late Stage Venture,Longjiang Fund,Series D,2,1200000000,CNY,167562661,,,,3200000000,CNY,458619927,Yes,,https://www.uatair.com,,Late Stage Venture,,"304,341",
2023-06-08,Turing Robot is the best AI Robot company in China.,Turing Robot,https://www.crunchbase.com/organization/turing-robot,"Artificial Intelligence (AI), Machine Learning, Software","Haidian, Beijing, China, Asia",Series A - Turing Robot,https://www.crunchbase.com/funding_round/turing-robot-series-a--ef5bab49,3,"Nanjiang, Shaanxi Coal and Chemical Industry Group, Shanghai Dajun Capital",Early Stage Venture,Shaanxi Coal and Chemical Industry Group,Series A,3,100000000,CNY,14060149,,,,150000000,CNY,22131250,Yes,,http://www.turingapi.com/,$10M to $50M,Early Stage Venture,,"283,820",
2023-07-19,World Peace Information is an information technology company which provides data life cycle risk management and value protection services.,World Peace Information,https://www.crunchbase.com/organization/world-peace-information,"Big Data, Cyber Security, Information Technology, Professional Services, Software","Hangzhou, Zhejiang, China, Asia",Corporate Round - World Peace Information,https://www.crunchbase.com/funding_round/world-peace-information-corporate-round--f30aec46,1,Das Security,,Das Security,Corporate Round,2,,,,,,,,,,Yes,,http://www.shipinginfo.com/,,,,"304,955",
2023-09-08,Leo Summit is positioned as a provider of life science laboratory automation solutions.,Leo Summit,https://www.crunchbase.com/organization/leo-summit,"Biotechnology, Life Science, Manufacturing, Medical","Changping, Beijing, China, Asia",Seed Round - Leo Summit,https://www.crunchbase.com/funding_round/leo-summit-seed--64f25dc5,2,"Huagai Capital, JIANYI CAPITAL",Seed,JIANYI CAPITAL,Seed,2,,,,,,,,,,Yes,,,,Seed,,"288,956",
2023-05-09,Bosin Technology is a heavy-duty gantry robot manufacturer.,Bosin Technology,https://www.crunchbase.com/organization/bosin-technology,"Manufacturing, Robotics","Minhang, Shanghai, China, Asia",Series A - Bosin Technology,https://www.crunchbase.com/funding_round/bosin-technology-series-a--e058ed4b,2,"Amphora Capital, Zhonghuijin Group",Early Stage Venture,Zhonghuijin Group,Series A,2,,,,,,,1460000,USD,1460000,Yes,,http://en.bosinrobot.com/,$10M to $50M,Early Stage Venture,2,"293,393",
2023-06-01,Inmag New Energy is a manufacturer of alternative energy auto parts.,Inmagnet New Energy,https://www.crunchbase.com/organization/inmagnet-new-energy,"Automotive, Manufacturing","Suzhou, Jiangsu, China, Asia",Venture Round - Inmagnet New Energy,https://www.crunchbase.com/funding_round/inmagnet-new-energy-series-unknown--1f804278,3,"Huaou Precision, Qingdao Caitong Group, Yajie Shanghui",,Qingdao Caitong Group,Venture - Series Unknown,3,,,,,,,,,,Yes,,https://www.inn-mag.com/,,,,"313,456",
2023-06-16,FineEx is a domestic e-commerce warehouse integration services and provides a professional omnichannel logistics service platform.,FineEx,https://www.crunchbase.com/organization/fineex,"E-Commerce, Logistics, Supply Chain Management","Shanghai, Shanghai, China, Asia",Series D - FineEx,https://www.crunchbase.com/funding_round/fineex-series-d--e8a899a3,1,Dongfang Jiafu,Late Stage Venture,Dongfang Jiafu,Series D,7,,,,,,,160757387,USD,160757387,Yes,,http://www.fineex.com/,$10M to $50M,Late Stage Venture,,"292,915",
2023-08-18,Xinruili provides automotive aftermarket services.,Xinruili,https://www.crunchbase.com/organization/xinruili,"Automotive, B2B","Wenzhou, Zhejiang, China, Asia",Series B - Xinruili,https://www.crunchbase.com/funding_round/xinruili-series-b--0a0a27b6,6,"CICC Capital, Haier Capital, Langfang State-owned Assets Management Company, Shanghai Ruijian Capital Management Co., Wenzhou Jiaoyun Group, Zhongsu Capital",Early Stage Venture,CICC Capital,Series B,2,500000000,CNY,68666227,,,,1000000000,CNY,145652077,Yes,,http://www.cnsorl.com/,,Early Stage Venture,,"293,659",
2023-05-18,"Kingwills New Materials develops, produce and sell flash-spun metamaterial Kunlun Hypak.",Kingwills New Materials,https://www.crunchbase.com/organization/kingwills-new-materials,"Advanced Materials, Manufacturing","Shanghai, Shanghai, China, Asia",Series B - Kingwills New Materials,https://www.crunchbase.com/funding_round/kingwills-new-materials-series-b--8dd813eb,8,"China National Building Material, GL Ventures LLC, GP Healthcare Capital, Jiangsu Qingyun New Materials, Oriental Yuhong, Oriza Holdings, Shaanxi Coal Qinling Science and Technology Venture Capital, Taihecap (Formerly TH Capital)",Early Stage Venture,China National Building Material,Series B,2,100000000,CNY,14212419,,,,200000000,CNY,29047013,Yes,,http://www.king-wills.com/,,Early Stage Venture,3,"294,653",
2023-07-28,MKSEMI is a low-power ultra-wideband (UWB) company.,MKSEMI,https://www.crunchbase.com/organization/mksemi,"Manufacturing, Product Design, Technical Support","Shanghai, Shanghai, China, Asia",Series A - MKSEMI,https://www.crunchbase.com/funding_round/mksemi-series-a--c1356bc8,5,"China Merchants Venture Capital, Gaorong Capital, Ivy Capital, Kuaichuangying, Shengang Investment",Early Stage Venture,China Merchants Venture Capital,Series A,3,80000000,CNY,11190846,,,,36926751,USD,36926751,Yes,,http://www.mk-semi.com/,$1M to $10M,Early Stage Venture,,"309,515",
2023-08-18,"Ding Wei Tai is a food company that specializes in research and development, production, and sales of cod fish products.",Ding Wei Tai,https://www.crunchbase.com/organization/ding-wei-tai,"Food and Beverage, Food Processing, Product Research, Snack Food","Suzhou, Jiangsu, China, Asia",Venture Round - Ding Wei Tai,https://www.crunchbase.com/funding_round/ding-wei-tai-series-unknown--9d7704cc,1,Confitop Capital,,Confitop Capital,Venture - Series Unknown,2,100000000,CNY,13733245,,,,28083245,USD,28083245,Yes,,http://en.dwt-food.com/,$100M to $500M,,,"315,186",
2023-07-26,Flicker Spacetime is a manufacturer of spacecraft electromechanical moving parts.,Weidong Time and Space,https://www.crunchbase.com/organization/weidong-time-and-space,"Aerospace, Manufacturing","Beijing, Beijing, China, Asia",Seed Round - Weidong Time and Space,https://www.crunchbase.com/funding_round/weidong-time-and-space-seed--dc858e04,1,Yonggui Fund,Seed,Yonggui Fund,Seed,3,,,,,,,10000000,CNY,1570278,Yes,,http://www.micdspace.com/,,Seed,,"315,488",
2023-06-02,Shudi Network cloud platform is helping many enterprises realize business process automation,Shudi Network,https://www.crunchbase.com/organization/shudi-network,"Business Process Automation (BPA), Cloud Computing, Database, SaaS","Shenzhen, Guangdong, China, Asia",Series B - Shudi Network,https://www.crunchbase.com/funding_round/shudi-network-series-b--21676a0e,1,Yonyou,Early Stage Venture,Yonyou,Series B,3,,,,,,,,,,Yes,,https://www.shudiyun.com/,,Early Stage Venture,,"298,029",
2023-05-10,INTAMSYS is a 3D printers manufacturer that specializes in high performance functional materials 3D printing solutions.,INTAMSYS,https://www.crunchbase.com/organization/intamsys,"3D Printing, 3D Technology, Advanced Materials, Industrial, Industrial Manufacturing, Manufacturing, Printing, Software","Shanghai, Shanghai, China, Asia",Series B - INTAMSYS,https://www.crunchbase.com/funding_round/intamsys-series-b--4c9a9469,3,"CMB International Capital Corporation, Forebright Capital, Porsche Ventures",Early Stage Venture,CMB International Capital Corporation,Series B,3,100000000,CNY,14423146,,,,100000000,CNY,14423146,Yes,,https://www.intamsys.com/,,Early Stage Venture,,"298,041",
2023-06-08,Rotronac is a diaphragm developer for new energy storage devices.,Enerol Nanotechnologies,https://www.crunchbase.com/organization/enerol-nanotechnologies,"Battery, Energy, Energy Storage, Nanotechnology","Ningbo, Zhejiang, China, Asia",Series A - Enerol Nanotechnologies,https://www.crunchbase.com/funding_round/enerol-nanotechnologies-series-a--14cdd407,1,CICC Transfar,Early Stage Venture,CICC Transfar,Series A,2,,,,,,,,,,Yes,,https://enerol.com.cn/,,Early Stage Venture,,"312,589",
2023-05-10,ALCHEMY INFORMATION provides game art and cinematic animation outsourcing services.,ALCHEMY INFORMATION,https://www.crunchbase.com/organization/alchemy-information,"Animation, Gaming, Outsourcing","Xuhui, Shanghai, China, Asia",Corporate Round - ALCHEMY INFORMATION,https://www.crunchbase.com/funding_round/alchemy-information-corporate-round--4bc570c7,1,HYPERGRYPH,,HYPERGRYPH,Corporate Round,2,,,,,,,10000000,CNY,1563251,Yes,,http://www.alchemyart.com.cn,,,,"297,407",
2023-05-09,Elitesland is a management consulting enterprise that provides comprehensive information solution for enterprises.,Elitesland,https://www.crunchbase.com/organization/elitesland,"Consulting, Information Technology, Software","Shanghai, Shanghai, China, Asia",Series A - Elitesland,https://www.crunchbase.com/funding_round/elitesland-series-a--71ffea3b,1,Songyuan Venture Capital,Early Stage Venture,Songyuan Venture Capital,Series A,2,,,,,,,100000000,CNY,14895804,Yes,,https://www.elitesland.com/,$1M to $10M,Early Stage Venture,,"297,702",
2023-05-12,Coherent Biopharma is a pahrmaceutical based agency.,Coherent Biopharma,https://www.crunchbase.com/organization/coherent-biopharma,"Biopharma, Business Development, Pharmaceutical","Suzhou, Jiangsu, China, Asia",Series B - Coherent Biopharma,https://www.crunchbase.com/funding_round/coherent-biopharma-series-b--8159318a,5,"Hefei High-tech VC, Hefei Industry Investment Group, Shanghai Alliance Investment, Shengdi Investment, Suzhou Industrial Park Science and Technology Fund",Early Stage Venture,Shengdi Investment,Series B,4,100000000,USD,100000000,,,,128000000,USD,128000000,Yes,,https://www.coherentbio.com,,Early Stage Venture,,"317,031",
2023-09-06,Anyikong Power offers novel energy ship power batteries and high-safety energy storage system integration solutions.,Anyikong Power,https://www.crunchbase.com/organization/anyikong-power,"Battery, Energy, Manufacturing","Shenzhen, Guangdong, China, Asia",Series A - Anyikong Power,https://www.crunchbase.com/funding_round/anyikong-power-series-a--69b0626f,1,SZHTI Group,Early Stage Venture,SZHTI Group,Series A,2,,,,,,,40000000,CNY,5769175,Yes,,,,Early Stage Venture,,"299,150",
